1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Saturn OG,https://ddd33q3967xhi.cloudfront.net/wT3u7yNGj23uKpZEiX3jX8XTY0o=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fv8iFnENnQbf3gkDAQLZuoEOwHpQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f3YQmqCPTQAqSGEwj4cPc_Saturn%2bOG-01.jpg,Indica dominant hybrid,,Palomar Craft Cannabis,"Palomar is focused on the well being of the people we serve and the plants we grow.

Founded in 2010 – Palomar is committed to producing the highest quality cannabis using responsible growing methods and innovative technology. For the safety and well being of our consumers, we omit any use of harmful pesticides or synthetic fertilizers. We ensure that every plant is individually cared for by hand, starting with our own special blend of organic soil. Every batch is lab tested and the results are tracked by batch codes.

Our cannabis is grown thoughtfully with our fans best interests at heart and it is our promise to deliver one of the finest experiences within the cannabis world."
Schrom,https://ddd33q3967xhi.cloudfront.net/AYd06F5WONcjLTTo5Nd1e_VFBJI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fdrpDK4iyv6DxpoC4DQ7HVZ3_wQU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fDcoScLxYS7KWCuk8Zse5_F2B04471-A5FA-496E-8E15-6C9A77BE5626.jpeg,Colombian Gold x Romulan,"A mostly sativa variety that is not as well known as it should be. Reportedly a cross of 70's era Santa-Maria Columbian Gold and Romulan, Schrom possesses a soaring energetic high and a strong, sharp odor of lemon and cedar. Schrom is a real winner and one of the grower’s personal favorites.  Great for activity, movement, inspiration, or introspective contemplation.",Astoria Farms,"Astoria Farms is a small-scale producer of high-quality cannabis flowers in the lower Columbia region of Oregon. Our flowers are lovingly grown in Coco-Coir, a renewable byproduct of coconut production, and fertilized with natural organic ingredients to produce cannabis with fine aromas, flavors, and highs.  Our buds are dried slowly over several weeks, hand trimmed, and gently handled to preserve flower quality and consistency.  

Astoria Farms provides beautiful, organically grown, cannabis that retains each strain’s natural attributes and finer qualities.  Much of the cannabis experience lies within the subtle and is synergistic in nature.  Our flowers taste best and provide the most distinctive experience when consumed by vaporizing.  Our strains are chosen over time for their ability to consistently provide positive experiences and effects, be they medical, recreational, or spiritual.

Follow us on Instagram for current grows and product availability. @astoriafarmsoregon"
Scott’s OG,https://ddd33q3967xhi.cloudfront.net/dbb8qTDHN_P0eRHZbYtUGWgrw94=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fv9Uf13XX0gfBXUqE6XTaQBFzplw%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fWIDBlvORQafKOyHpQrzY_7DE3E9D6-5ABB-4267-8E88-A3222DA45FFF.jpeg,Potent old school OG.,"Scott’s OG is a cross of Triangle Kush x Rare Dankness #1. Scott’s provides a deep relaxing stone with flavors of old school musty, funky kush.",Nelson and Company Organics,"We are passionately committed to growing the highest quality cannabis. With over 20 years of growing experience, we use only organic ingredients to cultivate our flower. We take the time to properly dry and cure our cannabis to ensure flavorful, smooth smoke with a proper burn."
Scouts Honor - Indica Hybrid - BCWEEDCO,https://ddd33q3967xhi.cloudfront.net/KAUEL4fgCU6LcdQmt3509gLXypg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fhWESrNdEvlAUTCXFPPmNw0u_QPc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fuRsMPX1hST51ExrltGTc_scouts%2bhonor.jpg,Scout’s Honor is an indica dominant hybrid strain that tests at higher THC level (28-32%). Super heavy with a nice sweet note.,"Scout’s Honor is an indica dominant hybrid strain that tests at higher THC level (28-32%). Super heavy with a nice sweet note. Incredibly relaxing. Good for - chronic pain, stress relief, appetite loss, and insomnia.",TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
SFV Afgoo,https://ddd33q3967xhi.cloudfront.net/jKLhPFU169qKzPLuIcxoGrDnJr8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fYD8SUJMOsKQ7jYN_9UL-jIYoAJM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fOa8TM2dRCerzWCPaLpIn_AA-%2bsfv%2bafgoo.jpg,SFV OG X Afgoo,"Combining two potent indica hybrids results in the heavy sedative effects of both strains offering maximum pain relief, appetite enhancement, sleep assistance, and the giggles.
 
THC: 21.99%
CBD: 0.03%",True Humboldt,"Humboldt is more than a place where great medicine is grown. It’s an icon, a legend, an idea, a philosophy, and, to True Humboldt, it’s even a mission. We believe cannabis can play a healing role in a patient’s life. Physically. Emotionally. Environmentally. Even spiritually. That’s why we’ve dedicated ourselves to offering the best cannabis and services available anywhere.

While we obsess about maintaining the world-renowned tradition of Humboldt’s superior quality, we also focused on breaking new ground in getting our excess medicine to patients that need it. By helping farmers and dispensaries smooth the reimbursement process, we’ve successfully developed a complete distribution network throughout the state.

We’re a growing network of farmers.
We’re run by a conscience, not a corporation. The founding members have lived in Humboldt for an average of 25 years. We raise our families in Humboldt, and we run our businesses throughout Humboldt County and in Arcata. We’re always interested in talking to like-minded farmers, so get in touch with us if you’d like to preserve the tradition of Humboldt quality and craft.

We work closely together.
By working together, we’re lowering the costs of production, establishing standards for superior consistency and quality control, competing in a competitive branded market, and preserving the heritage of Humboldt’s most notorious commodity.

We’re community-minded.
We’re not just a collective of farmers who share our accumulated knowledge and experience with each other. We also employ members of our community whenever possible and pay them living wages. We also work with local environmental engineers, lumber and construction companies, soil labs, nurseries, accountants, and more. Because we believe we’re all in it together.

We’re evolving.
Although we’ve been around for a while, we know reform is on its way and that we need to adapt. This requires vision and the ability to thrive in a new environment. We’re already leading by example, too. We are seeking to fully permit our farms and are actively pursuing compliance with county regulatory agencies.

We’re craftsmen.
Some craftsmen work with hammers and saws. We work with the earth, flowers, and sun. Each True Humboldt farmer is dedicated to carrying on the tradition of quality."
SFV Dog,https://ddd33q3967xhi.cloudfront.net/FlsgRPvY_c8ZcxWFIBVXga-g0l8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fT1LvmBlf73q_O0xYeXL7EQOdK34%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ft7hJS2LyQNqIkw0fv0rm_SFV.jpg,50/50 Hybrid,This 50/50 hybrid has everyone talking. SFV Dog  has a classic OG smell with a savory taste. This C4 x San Fernando Valley cross is the perfect remedy for relieving stress and winding down for the day.,Royal Choice Farms,"Royal Choice Farms combines years experience from traditional growers, passion with forward thinking, natural innovations and the beautiful Verde Valley to produce the finest quality cannabis. Our flowers are always cured for a minimum of 30 days. Every ingredient we use is 100% natural to insure quality organic cannabis. Please see our testing results provided by C4 Laboratories."
SFV OG,https://ddd33q3967xhi.cloudfront.net/qIwdnZS0mj94_GsHm9NL3_T_u-4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fwYZShgHPy6KI0dfpCOPXqJg1ycA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fYrbfa6xRZqMZPNopyXcA_SFV-OG.jpg,"SFV OG, grown by Green Mountain Ranch in Mendocino, is a indica-leaning hybrid originating from San Fernando Valley.","A cross of OG Kush and Afghani, this flower has a pine aroma and lemon taste. The indica body effects take a little longer to feel than the initial head high, but once it kicks in, everything will be feeling fine.",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
SFV OG,https://ddd33q3967xhi.cloudfront.net/mgBksglKXewZRN7hge_-KEelIOY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fNETnwMdRp1foCYvELBA5p5OQxvU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fSohYMnISx2K4g6qleapi_AA-%2bsfv%2bOG.jpg,San Fernando Valley phenotype of OG Kush,"This piney-smelling strain helps one unwind while melting away pain and tension. Although not as potent as other kushes, the well-balanced indica body effects, and sativa energy that counteracts dreaded couch-lock, eventually mellow into restful repose.
THC: 22.91%
CBD: 0.06%",True Humboldt,"Humboldt is more than a place where great medicine is grown. It’s an icon, a legend, an idea, a philosophy, and, to True Humboldt, it’s even a mission. We believe cannabis can play a healing role in a patient’s life. Physically. Emotionally. Environmentally. Even spiritually. That’s why we’ve dedicated ourselves to offering the best cannabis and services available anywhere.

While we obsess about maintaining the world-renowned tradition of Humboldt’s superior quality, we also focused on breaking new ground in getting our excess medicine to patients that need it. By helping farmers and dispensaries smooth the reimbursement process, we’ve successfully developed a complete distribution network throughout the state.

We’re a growing network of farmers.
We’re run by a conscience, not a corporation. The founding members have lived in Humboldt for an average of 25 years. We raise our families in Humboldt, and we run our businesses throughout Humboldt County and in Arcata. We’re always interested in talking to like-minded farmers, so get in touch with us if you’d like to preserve the tradition of Humboldt quality and craft.

We work closely together.
By working together, we’re lowering the costs of production, establishing standards for superior consistency and quality control, competing in a competitive branded market, and preserving the heritage of Humboldt’s most notorious commodity.

We’re community-minded.
We’re not just a collective of farmers who share our accumulated knowledge and experience with each other. We also employ members of our community whenever possible and pay them living wages. We also work with local environmental engineers, lumber and construction companies, soil labs, nurseries, accountants, and more. Because we believe we’re all in it together.

We’re evolving.
Although we’ve been around for a while, we know reform is on its way and that we need to adapt. This requires vision and the ability to thrive in a new environment. We’re already leading by example, too. We are seeking to fully permit our farms and are actively pursuing compliance with county regulatory agencies.

We’re craftsmen.
Some craftsmen work with hammers and saws. We work with the earth, flowers, and sun. Each True Humboldt farmer is dedicated to carrying on the tradition of quality."
"SFV OG - By Merosity ""Sun Grown""",https://ddd33q3967xhi.cloudfront.net/bj9gFxnFlnJiUqx_EamCRt4Vrsg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7srDAs-zNZJlgiMC3_zUjT1LgPk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fLfOLlAduSqKr1tXaqpFg_IMG_0703_clipped_rev_3.png,,,Merosity Distribution ™,California Wholesale Distributor
Shakti Pot,https://ddd33q3967xhi.cloudfront.net/hfbryatGa3hPe5Ovg9OwuLNA2Ds=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f49HewLEu5KoItF0EGF7CVcMjOI4%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fBDb0NrGkTluWkc8OnMo0_shitaki.jpg,"Shakti Pot, grown by Swami Select, is a relaxing indica grown in the hills of Mendocino.","With a grassy smell and crispy pear-like taste, this indica is ideal for anyone looking to enter a state of pure bliss and relaxation.",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
