1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Grape Soda,https://ddd33q3967xhi.cloudfront.net/iiQNJwtXd3vI69FAjNM4zRVNafo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fl8IERqN0hAYr67dBjp0Pr5kLSso%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fO9ilXrG0QjSmJDHf0Npb_IMG_1838%2bcopy.jpg,A strong and fast-acting phenotype of Tahoe OG.  Complete Day Wrecker even if you're a Jedi,"Grape Soda (Grape Flavored Tahoe OG):
A strong and fast-acting phenotype of Tahoe OG. A top evening strain, it provides an extremely idle, heavy body sensation. Due to superb breeding, Tahoe OG embodies all the typical indica effects with an added euphoric, sativa-like kick. This phenotype is great for depression, anxiety, insomnia, indigestion, pain (inflammation), skin health and immune support. This phenotype also features a pungent citrus aroma with a notable grape perception. 
THC: 30%
50% Indica / 50% Sativa
Genetics: Tahoe OG x SFV OG
Terpenes (Descending)(>0.5mg/g): 5.8 R(+)-Limonene, 3.6 Linalool, 2.2 ϐ-Caryophyllene, 2.0 ϐ-Myrcene, 2.0 Fenchol, 1.6 α-Terpineol, 1.1 α-Humulene, 0.9 ϐ-Pinene, 0.8 α-Bisabolol, and 0.6 α-Pinene",Taste Budz,"We focus on terpene/resin production with high THC content on most of our strains ranging from low strains we cut from our line 11-14%, to our average strains hitting 20-25% and our Grape Soda hitting as high as 30% Total THC.  Our name, Taste Budz, says it all as our product packs a flavorful bowl that tastes just as good and pungent as it smells in the jar."
Great White Shark,https://ddd33q3967xhi.cloudfront.net/rL0wq6FZzehZXhF7GmbqgIXwUFc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fwQjx2JrsVlDNN2nY5VkEvvWn_7A%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fSxXxPAyHSx29yHmYMLyb_Great%2bwhite%2bshark%25f0%259f%25a6%2588%2b.%2b.%2b.%2b.%2b.%25250A%25250A%2523mainlandcannabis%2b%2523bcbud%25250A%2523medicalmarijuana%2b%2523cannabiscanada%25250A%2523indica%2b%2523kush%2b%2523weedlife%2b%2523cannabisculture%2b%2523maryjane%2b%2523mmj.jpg,,,Mainland Cannabis,Providing a safe and reliable platform for patients from across Canada to purchase their medicine
Green Crack,https://ddd33q3967xhi.cloudfront.net/nLks3azAp-5j2OxSU6NWU3GUIoI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2frw6ozFfQJ2Zl480Wi0H_39XzXNc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fHburRgXnRPGGYS3SIZDw_green%2bcrack%2b-logo.jpg,SugarTop's Green Crack won 1st Place for Indoor Flower at the 2016 Eugene Ganja Cup.,,SugarTop Buddery,"SugarTop Buddery is a Eugene, Oregon based producer, cultivating Top Grade Tasty Flower and their own signature line of Pre-Rolls: “The Bats”.  SugarTop is proudly releasing their new Stubby Bat Multipack and will have collaborative batches of shatter available in the future.  Founded by musician/artist brother/sister duo Jarrod and Anna Kaplan,  SugarTop is a community oriented business focusing on supporting arts, music and local causes."
Green Crack,https://ddd33q3967xhi.cloudfront.net/aAQWwjtveltz0xbLO2WDFXt-pco=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fSDycjjqezOgOdk_LYMCkz2iQNbg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fs9r9p9nLQh6Di8TB0pEZ_Screen%2bShot%2b2017-10-05%2bat%2b1.43.01%2bPM.png,"citrus, sweet, earthy","Sativa
Genetics: Skunk #1 X unknown
Flavor: citrus, sweet, earthy
High: energetic, happy, uplifted, focused",Clandestine Gardens,"Clandestine Gardens formed with the intent to produce and process the finest cannabis in Washington State. The team optimizes extreme care in handling the product from start to finish. They practice with an old school vibe, and with knowledge of harvesting the finest of crops."
"Green Crack, Single-Strain Pak",https://ddd33q3967xhi.cloudfront.net/A8xLZ7-JSvxAf0GGoPrWzqLhOd8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fwLIskHq_g-pLYMsCoquDOXSGBJc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fZMU34ByaRZ27PlTiVagH_huxton-Green-Crack.jpg,Available in one eighth and one gram paks,"A hard-hitting genetic that will knock your socks off it you let it. Look for a dense bud structure dripping in frosty trichomes and a zesty, fruity aroma. Buy the ticket, take the ride.",HUXTON,"HUXTON is devoted to complimenting your lifestyle. 

Our cannabis strains result from small-batch, top canopy, hand-treated grow facilities. Our innovation results from HUXTON being one of the first experience-based cannabis brands in the US. We understand our HUXTON tribe, and have continuously honed the journey from farm to dispensary with them in mind. Enjoy proudly. 

*We treat our products naturally from soil to packaging, and hold ourselves accountable to regular testing for ensured consistency and quality."
Green Rainier,https://ddd33q3967xhi.cloudfront.net/iu_Nk2wbYCIdMxpkJmrkYIV5cyI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f4eUbgQR7IfPFr1k6gb9jTN8ooCY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252fyvfO6DFGRYyaGbrUIvqA,"A hybrid strain, Terpene Profile : Robus, Earth, Herbaceous, Citrus, Spice","A hybrid strain, Terpene Profile : Robus, Earth, Herbaceous, Citrus, Spice",Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
GSC,https://ddd33q3967xhi.cloudfront.net/6lkIpSXnxghTYtY7xqyGOMz8QWk=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fJ7QXhiuHkHEcYd0J2--n0NHntuA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fsvzzIM3QBmqgPlPGja4B__MG_5167.jpg,A California Favorite,"Fleur Cannabis GSC is a mindblowing flower designed for the ultimate in physical relaxation and cerebral invigoration. A true Hybrid cultivar, GSC boasts delightful and sugary sweet flavors matched by a vanilla and berry blend that fills the room with its aroma. After a few inhales, GSC fills the limbs with a heavy sense of bliss that'll glue users to the spot, while its mental effects take the mind on a ride through introspection and feel-good vibes.",Fleur Cannabis,"Fleur Cannabis practices a sustainable, organic cannabis cultivation by applying the ethics and principles of permaculture to its No-Till Living Soil systems and operating procedures. In doing so, this cannabis cultivation method produces a consistent, safe and high quality product for your enjoyment!

Our innovative growing style models natural ecosystems and utilizes the ethics and principles of permaculture to maximize the benefits of our Organic No-Till living soil. With the soil food web as our cornerstone, our growing style is truly organic and takes into consideration not only the health of the consumer  but that of the environment as well. This method of cultivation focuses on quality organic inputs, never using any synthetic fertilizers or chemical pesticides. What this translates into; is the safest, highest quality cannabis brand that you can trust.

We are Dragonfly Earth Medicine Pure and Clean Green Certified."
GSC,https://ddd33q3967xhi.cloudfront.net/qshVpB26KOip9NNaNTEMoyaojJQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ftuv496Y6x2lTtT-dmyEMfDXsQDE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fdkvLeRPzSo25x5qSXw4u_GSC-flower-1600x1600.jpg,The Apollo Grown G.S.C. encompasses everything a solid G.S.C. should.,"The Apollo Grown G.S.C. encompasses everything a solid G.S.C. should. From the sweet, pungent, earthy aroma to the super dense, sticky buds. The G.S.C. is top notch.",Apollo Grown,"In Greek mythology, Apollo was the son of Zeus and traditionally one of the most complex and important Gods. He was the God of music, truth, prophecy, healing, light, poetry, and creativity. Most importantly, it’s said that Apollo would ride Pegasus, the winged-horse, to the top of Mount Olympus every morning in order to bring the sun to the people.
The goal of Apollo Grown Inc. is to incorporate this energy into our practice of cultivating the highest quality recreational marijuana products that Oregon has to offer. Like the God Apollo, we strive to be leaders in our community and dedicate ourselves to help make the world a better place through our actions. This motto filters into each and every facet of our company."
GSC (f.k.a. Girl Scout Cookies),https://ddd33q3967xhi.cloudfront.net/-Hap4nKjpN-NS34o1M0YJseIYq8=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fCkoifMumTbLoa7G9DqUeukKid3M%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f78sbcu6wThufMTSBPiee_Yummy_GSC_nofilter_noflash_dempure_certifiedkind_notill_knf_dank_420_weedstagram_weedporn_hightimes_livingsoilgrown_prob.jpg,A Staple in the industry and top seller.  Ours might be the purest and cleanest you have ever tried.,"GSC (f.k.a. Girl Scout Cookies) is an indica-dominant hybrid with a strong sativa component (40:60 sativa/indica ratio). This strain can reach THC levels of up to 28%, meaning it's one of the most potent strains available to medical marijuana patients. This strain provides the best aspects of both sativa and indica, and the high is powerful, happy, and euphoric, but with couch-lock body effects and feelings of lethargy. GSC (f.k.a. Girl Scout Cookies) tastes sweet and earthy, and it smells much the same. It's most effective at treating anxiety, stress, and depression, though it's also good for appetite. Dry mouth is the only likely adverse effect, though others are possible. This strain began as a crossbreed of OG Kush, a near-even hybrid; Durban Poison, a pure sativa; and Cherry Kush, an indica-dominant hybrid. GSC (f.k.a. Girl Scout Cookies) first appeared in California and is now one of the most popular strains in North America, where sells best on the West Coast and in Michigan. The high lasts for hours, making GSC (f.k.a. Girl Scout Cookies) a good deal in most places. It can be difficult to grow, but it's fast becoming a staple among home cultivators.",Sacred Flower Farms,"Purveyors of Goodness
Sacred Flower Farms is an OLCC-licensed recreational cannabis producer in the heart of Southern Oregon committed to self-sustaining cultivation methods that go above and beyond to create a superior product.
Much of the cannabis industry has been taken over by chemical nutrient manufacturers. Growers have forgotten how to grow with nature. We believe that only the cleanest flowers can truly showcase the healing properties of cannabis.

An Honest Grow
We never use synthetic fertilizers, poisonous pesticides or harmful herbicides. We grow almost 100% of our farm inputs on site, alongside food for our families. We utilize Probiotic, Living Organic and Korean Natural Farming practices that build a better soil year after year, and a better product as a direct result.
We rely on a ""plants feed plants"" method, making our nutrients through lacto fermentations, as well as sprouted seed teas, compost teas, and botanical teas using homegrown, organic plants and herbs. A healthy soil food web is essential to a deficiency-free, pest-free garden and healthy, clean plants.

Share The Love
Our desire is to show that a sustainable, living organic flower can fully unleash the terpenes, flavonoids, and beneficial properties of the cannabis plant; exciting, enlightening, and healing consumers. We strive to be a model of the way cannabis can and should be cultivated.
We hope you are excited by the flowers produced through our careful strain selection and mindful farming practices, and encourage you to spread the good word about the work we do."
GSC (f.k.a. Girl Scout Cookies) (5105),https://ddd33q3967xhi.cloudfront.net/FpZlRBW-0nhKbl2aIuVXaHdIrnQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fvbASTIG2RfsfXUFO77s2J62Qskk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fYIuIWb6xQmCNuRlLLIGj_AA-%2bgirl%2bscout.jpg,OG Kush x F1 Durban Poison,"At the highest level of daytime pain relief, this popular strain won’t knock you out (well at least not most of you), but will take care of what ails you. Bred in California, this potent hybrid featuring twisting green leaves and bright orange tendrils, launches your brain into a euphoric space, and your body into total relaxation. Excellent for severe pain, nausea, and stimulating the appetite, GSC (f.k.a. Girl Scout Cookies) is true to its name: it lends a helping hand; brings on the munchies; and leaves you baked.
THC: 27.38%
CBD: 0.05%",True Humboldt,"Humboldt is more than a place where great medicine is grown. It’s an icon, a legend, an idea, a philosophy, and, to True Humboldt, it’s even a mission. We believe cannabis can play a healing role in a patient’s life. Physically. Emotionally. Environmentally. Even spiritually. That’s why we’ve dedicated ourselves to offering the best cannabis and services available anywhere.

While we obsess about maintaining the world-renowned tradition of Humboldt’s superior quality, we also focused on breaking new ground in getting our excess medicine to patients that need it. By helping farmers and dispensaries smooth the reimbursement process, we’ve successfully developed a complete distribution network throughout the state.

We’re a growing network of farmers.
We’re run by a conscience, not a corporation. The founding members have lived in Humboldt for an average of 25 years. We raise our families in Humboldt, and we run our businesses throughout Humboldt County and in Arcata. We’re always interested in talking to like-minded farmers, so get in touch with us if you’d like to preserve the tradition of Humboldt quality and craft.

We work closely together.
By working together, we’re lowering the costs of production, establishing standards for superior consistency and quality control, competing in a competitive branded market, and preserving the heritage of Humboldt’s most notorious commodity.

We’re community-minded.
We’re not just a collective of farmers who share our accumulated knowledge and experience with each other. We also employ members of our community whenever possible and pay them living wages. We also work with local environmental engineers, lumber and construction companies, soil labs, nurseries, accountants, and more. Because we believe we’re all in it together.

We’re evolving.
Although we’ve been around for a while, we know reform is on its way and that we need to adapt. This requires vision and the ability to thrive in a new environment. We’re already leading by example, too. We are seeking to fully permit our farms and are actively pursuing compliance with county regulatory agencies.

We’re craftsmen.
Some craftsmen work with hammers and saws. We work with the earth, flowers, and sun. Each True Humboldt farmer is dedicated to carrying on the tradition of quality."
