1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Sweet and Sour Widow,https://ddd33q3967xhi.cloudfront.net/Qd7KV9Pd5qKnhWohUK1Z8SfXwpA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fZRCmr2MS-RuqJ7kXcL0Dq5eTb54%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fCaHlE9peT91oCLaefDBs_widow.jpg,This increasingly well known 1:1 CBD to THC cultivar provides cerebral head highs that are mild and perfectly compliment its CBD profile.,"Flower + Grower's Notes: Our Sweet and Sour Widow is the 1:1 CBD to THC ratio flower strain that has made a place for itself in the cannabis community. A descendant of the infamous White Widow strain, this brilliant cultivar provides cerebral head highs that are mild and perfectly compliment its CBD profile.

CBD 8.6% | THC 4.7%",East Fork Cultivars,"Mission | Develop and preserve sustainable sungrown farming methods to produce the highest quality organic CBD cannabis with a resolute commitment to environmental and social responsibility. ***

East Fork Cultivars is an OLCC licensed and Clean Green Certified® 10 acre farm located in Southern Oregon's Illinois Valley. ***

We're devoted to the development and preservation of sungrown cannabis and believe that sustainable farming methods produce superior high CBD cannabis. Our desire to provide Oregonians with a quality plant based medicine drives our selection of cultivars, or cannabis strains, that are high in CBD. ***

Our farm is in the small town of Takilma located in Southern Oregon, between the pristine waters of the East Fork of the Illinois River and the Siskiyou Wilderness — the heart of the world’s best sungrown cannabis environment. ***

Here, on our small family farm, is where all our cannabis is organically grown. We create a balanced and healthy ecosystem by caring for the soil, the water, the air, and we introduce plant partners for optimal symbiosis. ***

* OLCC Licensed, 2017
* Clean Green Certified®, 2017"
Sweet Cookie Kush,https://ddd33q3967xhi.cloudfront.net/vxWJGi4FZwzEc_CBO8bZKrm9nbw=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fEDFYDtRHUnJYrBMKJucKLvdaRQ0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fIdZoSwlwSIOTm8IYLwaP_sweetcookiekush-2.jpg,20.76% THC and 1.93% Terpenes,"Rogue Farmer's Sweet Cookie Kush is a delicious sativa that is uplifting and wont leave you overly mentally stimulated. Stress melts away and you are left with giggles and energy! This sweet smelling flower gives off fruit scents close to blueberry and has a rich creamy smell that our experienced employees describe as a ""Cheese Cake"" note to it. Known to help with muscle spasms, pain, depression and inflammation.",Rogue Farmer ,Sun Grown
Sweet J,https://ddd33q3967xhi.cloudfront.net/RqKjB1JQDfGrZ75eHHQ-yuMIs6I=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fH79aDxQttAv8GJjKAvq3Zgzpu3I%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fgzrexXxPRaSBsgW4Dc4D_SweetJ.png,Sweet may be an understatement for this powerful sativa-dominant hybrid.,"Sweet J (aka J1 or Jack One), comes to us as a descendent of two legendary sativas; Jack Herer and Skunk #1.  With overwhelming scents of citrus and pine, Sweet J redefines the standard of sweet-tasting cannabis.",Double Dutch Farms,"We are two Dutch Brothers committed to setting an ethical, responsible example through research and advocacy in an effort to challenge the antiquated status quo of cannabis and its effects.
 
We are dedicated to building mutually-sustainable relationships between producers, stores, and communities in order to further the love, generosity, and acceptance that is the culture of cannabis.
 
Together, let’s move cannabis forward."
Sweet Skunk CBD,https://ddd33q3967xhi.cloudfront.net/JnJX3cdUHGJHNDyhgAmbcgojQfo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fBI8exodAnaS0MnA--lUgVsXO18g%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fL4dBfyVTBCzyJ8knPUXQ_Tilray-SquareTC200Bag.jpg,A high-CBD variant of Island Sweet Skunk.,"A high-CBD variant of Island Sweet Skunk.
Top terpenes include Pinene, Myrcene and Trans-nerolidol.",Tilray,"Tilray is a global leader in medical cannabis research and production dedicated to providing safe, consistent and reliable therapy to patients. We are the only GMP certified medical cannabis producer currently supplying products to thousands of patients, physicians, pharmacies, hospitals, governments and researchers in Australia, Canada, the European Union and the Americas."
Tangerine Power,https://ddd33q3967xhi.cloudfront.net/My-o7Fb5wMQDjwOWZApGooMIPTc=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fk6BAQvyUVtUgUwWk-3Etxon2eOI%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fJtUHZQvSoyUvAKCb3nsH_TANGERINE%253aPOWER.jpg,STOUT ● CITRUS ● VANILLA ● CALM,"Lineage: Agent Orange x Blue Power

Structure: Stout, uniform flowers covered with rigid trichomes. Has subtle, almost unnoticeable hairs, and displays a wide spectrum of colors. One may find flowers with an orange, golden tint or bright green to violet purple.   

Nose:  Reminiscent of an orange creamsicle, Tangerine Power gives off the unmistakable scent of sweet oranges, mixed with a unique sandalwood earthiness and cream.

Taste: A smooth and flavorful inhale with a taste of orange bitters and vanilla bean. The exhale finishes with a surprisingly full citrus flavor, giving note to its Agent Orange ancestry.
 
Effect: The effect of this cultivar comes on quickly with a full body stone that may induce ""couch lock"". Recommended for evening to night use as it provides a deep sense of relaxation that is great for pain relief or insomnia.",7 Points Oregon,"7 Points Oregon is a clean green certified, indoor cultivation facility for recreational cannabis based in Portland, OR. Our intention is to elevate the potential of our plants with emphasis on sustainability. There are 3 major things we feel go into growing great cannabis: Providing the best possible environment, utilizing quality organic inputs and love.

7 Points Oregon prides itself on striving to grow some of the cleanest and most flavorful cannabis possible. This process has led us to a style of growing called Veganics. This is a organic method of cultivation using only plant based nutrients and compost teas. This provides nutrition to the plant very quickly, leaving behind little residue. In our experience, this style of growing allows us to maintain our focus on organic process while also developing a wonderful terpene profile and creating an amazingly clean smelling and tasting product. Enjoy!"
Tangie,https://ddd33q3967xhi.cloudfront.net/Ecj4wvixRklsnCK9dOsgHorXElo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fPXgRw7xxHM4sYVpDqcmuW6CKNNM%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fNk0VvmaXRcea8L7gaoQZ__MG_5052.jpg,A Sativa Staple,"Tangie is a sweet and sour bud that hails from Fleur Cannabis' master cultivators. Citrus bliss, Tangie delights smokers with its sweet and refreshing flavors while its skunky terpene profile makes it truly unique among cultivars. Tangie's Sativa-dominant properties energize fatigued minds, boost bad moods, and offer mild pain relief thanks to its Hybrid lineage.",Fleur Cannabis,"Fleur Cannabis practices a sustainable, organic cannabis cultivation by applying the ethics and principles of permaculture to its No-Till Living Soil systems and operating procedures. In doing so, this cannabis cultivation method produces a consistent, safe and high quality product for your enjoyment!

Our innovative growing style models natural ecosystems and utilizes the ethics and principles of permaculture to maximize the benefits of our Organic No-Till living soil. With the soil food web as our cornerstone, our growing style is truly organic and takes into consideration not only the health of the consumer  but that of the environment as well. This method of cultivation focuses on quality organic inputs, never using any synthetic fertilizers or chemical pesticides. What this translates into; is the safest, highest quality cannabis brand that you can trust.

We are Dragonfly Earth Medicine Pure and Clean Green Certified."
Tangie Sunrise,https://ddd33q3967xhi.cloudfront.net/JSFlhbf2uvVuJNPj2tqZPPXQfpA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fNkRyrCXESmkwg1e026z3m_59xr8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f20XmtyJgQUeihWxc2X43_Tangie%2bSunrise-01.jpg,Sativa dominant hybrid,,Palomar Craft Cannabis,"Palomar is focused on the well being of the people we serve and the plants we grow.

Founded in 2010 – Palomar is committed to producing the highest quality cannabis using responsible growing methods and innovative technology. For the safety and well being of our consumers, we omit any use of harmful pesticides or synthetic fertilizers. We ensure that every plant is individually cared for by hand, starting with our own special blend of organic soil. Every batch is lab tested and the results are tracked by batch codes.

Our cannabis is grown thoughtfully with our fans best interests at heart and it is our promise to deliver one of the finest experiences within the cannabis world."
Tangilope,https://ddd33q3967xhi.cloudfront.net/k_R0iS01Y695aK1dQD4YawjlowQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fJ0rHX4h6KBI7Si9i95LbJnN1iFs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f7VspYeXT3Gc5C4Ric8Re_Black_TLP.jpg,Sativa Dominant,This sativa dominant hybrid has an extremely pungent citrus aroma and is well known for its cerebral joyful effect.,Matrix NV,A medical marijuana cultivation facility dedicated to growing the highest grade medicinal cannabis and advancing cultivation and extraction technologies.
Tangolina Jolie,https://ddd33q3967xhi.cloudfront.net/gesoE7qWQeGZ3Ka5RNNvhtpjJO4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fjWsdak24nEy4P69dGXP8y4292DQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fM2p4LgPwQPS8KNqrD1XN_DSC_8984.jpg,Tangolina Jolie: Tangie x Epoxy OG,Tangolina Jolie: Tangie x Epoxy OG,GreenRush - Washington ,"GreenRush Cannabis is a WA i502 producer-processor located in the scenic Snohomish Valley. We produce a clean, sophisticated crop that has become a preferred brand for a number of top shops in Washington state known for our consistent terpene flavor, high quality, and deep impact. 

GreenRush Cannabis comes highly recommended by expert budtenders and is often back-ordered by each of our vendors.

At this time, you can find Green Rush products in Washington State at these retailers:
-- Seattle Cannabis Co.
-- Bud Hut
-- Local Roots
-- Gold Bar Marijuana
-- Loving Farms
-- Puget Sound Marijuana
-- Cascade Kropz

Visit our website to find out which of our retail partners is nearest to you."
Terminator Kush,https://ddd33q3967xhi.cloudfront.net/FR0SktAJcbSyQdxCipfAq_LNhKg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fsHVyjeymUNH5CmVemljOCod49D8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fcdn.filepicker.io%252fapi%252ffile%252f3fNMnympRZi6JUCCfslx,This strain is a heavy indica.,This strain is a heavy indica.,Cannasol Farms,"Nature intended for plants to be grown in the sun, and at Cannasol Farms, it is our dedication to growing the finest cannabis for over 20 years that led us to recognize that sun grown plants produce a better product. With dozens of unique strains, we have spent years perfecting the art and science of sustainable cannabis.

Because we believe cannabis only reaches its full potential in a natural environment, we grow our plants under the powerful Okanogan sunshine. Our complex sativa dominant strains take longer to mature, and their colas (the flower of the plant) need natural full spectrum sunlight to develop mature trichomes, which leads to more potent and rich cannabinoid profiles. You can see, smell, and taste the difference.

Because quality takes time, we don’t rush the plant. Many growers get eager to package their product, leaving it too green and raw. In order to achieve a more complex and refined terpene profile, you need time to slow cure as you would a fine tobacco or coffee. Cannasol Farms proudly slow cures our flowers for taste and experience rarely achieved in cannabis today. We select the best colas of the harvest to be hanged dry and slow cured in cool, low oxygen conditions. This allows the chlorophyl to degrade which smooths the smoke and allows the terpenes to be fully expressed, enhancing the cannabinoid profile. Cannasol Farms proudly long cures our flowers for taste and experience rarely achieved in cannabis today.

Cannasol cannabis is pure and natural, free from harsh pesticides and artificial chemicals. Only baking soda, potassium bicarbonate, and vinegar is used to prevent mildew and mold and regulate PH."
