1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Thunderbird Rose,https://ddd33q3967xhi.cloudfront.net/OKeoRwMWm5OQK0RJdxAokN3c46A=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fpe4T9bZwjTf_gIfML7U55R3ZVkk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fHxYtn7VCT0e4zbUocNM8_rock.jpg,"OGKxBlue Dream- sweet, pungent, with a hint of rose. Straight fire!","Thunderbird Rose is a sativa bred by Rebel Spirit Cannabis. This strain produces large lime green buds that express engorged trichome-covered calyxes and crimson pistils. The aroma is floral with notes of deep green forest, rose, fuel, and blueberry. Thunderbird Rose is an uplifting and euphoric cross that arouses creativity and enhances mood.",Rebel Spirit Cannabis Company,"Decades ago a rebel, Uncle Mark, planted an idea that seeded a generation of like-minded people for this century. Located in the heart of Oregon’s Willamette Valley, our farm is working to preserve the legacy of Uncle Mark, our original rebel. Rebel Spirit is the culmination of years of hard work, determination, and the willingness to overcome the injustices of an oppressive era. Unfortunately, many people have suffered for freedoms that we now enjoy. The spirit of those sacrifices lives on with us now…

Rebel Spirit produces only top-quality cannabis. We understand that our customers have differing needs. We provide you with a variety of superior strains, each filled with a plethora of cannabinoids and created to breathe life into your adventure. Our cannabis strains are designed to fulfill your recreational and/or medical needs. Whether you choose the pure passion and euphoria of our rich sativas, the deep and relaxing calm of our smooth indicas, or the transcendent balance of our hybrids, we have a strain cultivated especially for you."
Thunderbud,https://ddd33q3967xhi.cloudfront.net/47v3tMpg7Sqaadkqz4GLW4zsp8g=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fqNydOcMXm7gK4RPoBg-69scT6pE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252feZhn8dbzQTe4eldXniPm_thunderbud.png,"Pineapple, berries, and tropical fruits lend themselves to this one-of-a-kind strain.","Another Double Dutch exclusive, Thunderbud is a tropical hybrid strain boasting Purple Urkle and Pineapple Funk as parents.  The latter contributes the sweet pineapple flavor, while the former blends in it’s signature berry taste.  The result is an unmistakably sweet, fruity, almost candy-like strain featuring soft light green color with a splash of vibrant orange hairs.",Double Dutch Farms,"We are two Dutch Brothers committed to setting an ethical, responsible example through research and advocacy in an effort to challenge the antiquated status quo of cannabis and its effects.
 
We are dedicated to building mutually-sustainable relationships between producers, stores, and communities in order to further the love, generosity, and acceptance that is the culture of cannabis.
 
Together, let’s move cannabis forward."
Trainwreck,https://ddd33q3967xhi.cloudfront.net/0xhITvZAiTVD-BzWqdmiJy52xew=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fy8xY9XOLdXllNkp9S1UYLfvVJRk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fyElfGO4gTzm0YdTGEgNW_PF_review_icon_trainwreck_blk.jpg,Potency  8 / 10 . . . . Lineage / Hybrid Strain,"Potency  8 / 10 . . . . Lineage / Hybrid Strain . . . . Flavor / Spicy Lemon, Pine . . . . Positives / Pain relief, Deep high, Good for nerves . . . . Heads Up / Heavy cotton mouth

—
THC / 13.3%   CBD / 1.9%   TERP / 1.9%",Pilot Farm,"OPEN SOURCE FARMING / We keep it simple and honest. Employing the techniques of master farmers of previous generations to produce, provide, and support a product and movement we can all feel good about. Applying the best in farming practices from nutrient density, biodynamics, permaculture, organics and sustainability to all aspects of the plant’s lifecycle (immature, vegetative, flowering, curing, trimming, processing and packaging), Pilot Farm is committed to producing the highest quality, Clean Green Certified®, sun grown, earth made, hand-harvested cannabis. Welcome to the farm—"
Tres Dawg,https://ddd33q3967xhi.cloudfront.net/tXJzcKwxFwFH3AKyIkAG0JgxnMI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fYPRAmE6UESNNX2qEm7lljixRRCU%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fMy0pQsh2TWaHOTfbICSa_Tres%2bDawg.jpg,Chemdawg x Double Dawg,"Potent strain with incredible terps.  She will gently bring peace over your bodying soul as you blissfully relax.  Great for late night camping, sitting by the fire, and stargazing.  She will turn dark purple if given the opportunity.",Fox Hollow Flora,"The purpose of Fox Hollow Flora is to help humanity recover our inherited connection with cannabis by providing the world with flowers of utmost quality and products that represent our highest integrity.  Our motivation is forged by the hard truth that you will always get out exactly what you put in.  Our country is depending on us to set a standard for Pacific Northwest cannabis that will be unmatched by any other region in the world.  We accept this honor to represent the great state of Oregon in this special moment of our nation’s history. We will never take it for granted.

Core values at Fox Hollow Flora:

1.	Respect: Consideration for Humanity and the Earth.
2.	Integrity: Sincere in our decisions and Actions.
3.	Family and Community: We all have a Stack in this Together.
4.	Innovation: We will never limit ourselves to the Present."
Trinity Snow,https://ddd33q3967xhi.cloudfront.net/v1ZLDp7Vjn7E7ELp0H8pv5FwbOY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fK-CFaFYrhGMXAFURHRk0LGidEeY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f8bZYj2N0SmmGGv3nTAAM_AA-%2btrinity%2bsnow.jpg,Sativa Hybrid (unknown),"This frosty sativa hybrid is a well balanced medicinal miracle, combing cerebral stimulation with a giddy body high that keeps a smile on your face. This great all around strain will keep you moving despite your symptoms.
THC: 20.91%
CBD: 0.04%",True Humboldt,"Humboldt is more than a place where great medicine is grown. It’s an icon, a legend, an idea, a philosophy, and, to True Humboldt, it’s even a mission. We believe cannabis can play a healing role in a patient’s life. Physically. Emotionally. Environmentally. Even spiritually. That’s why we’ve dedicated ourselves to offering the best cannabis and services available anywhere.

While we obsess about maintaining the world-renowned tradition of Humboldt’s superior quality, we also focused on breaking new ground in getting our excess medicine to patients that need it. By helping farmers and dispensaries smooth the reimbursement process, we’ve successfully developed a complete distribution network throughout the state.

We’re a growing network of farmers.
We’re run by a conscience, not a corporation. The founding members have lived in Humboldt for an average of 25 years. We raise our families in Humboldt, and we run our businesses throughout Humboldt County and in Arcata. We’re always interested in talking to like-minded farmers, so get in touch with us if you’d like to preserve the tradition of Humboldt quality and craft.

We work closely together.
By working together, we’re lowering the costs of production, establishing standards for superior consistency and quality control, competing in a competitive branded market, and preserving the heritage of Humboldt’s most notorious commodity.

We’re community-minded.
We’re not just a collective of farmers who share our accumulated knowledge and experience with each other. We also employ members of our community whenever possible and pay them living wages. We also work with local environmental engineers, lumber and construction companies, soil labs, nurseries, accountants, and more. Because we believe we’re all in it together.

We’re evolving.
Although we’ve been around for a while, we know reform is on its way and that we need to adapt. This requires vision and the ability to thrive in a new environment. We’re already leading by example, too. We are seeking to fully permit our farms and are actively pursuing compliance with county regulatory agencies.

We’re craftsmen.
Some craftsmen work with hammers and saws. We work with the earth, flowers, and sun. Each True Humboldt farmer is dedicated to carrying on the tradition of quality."
True Doc OG,https://ddd33q3967xhi.cloudfront.net/8Mamnw7M-sru1qUv0zLH0wx59PA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fdVCmuD4ERLwIpstrJNqcmktDM-0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fvr0D4SjQ8iJglr9EndBs_TRUE%2bDOC%2bOG.jpg,"True Doc OG, grown by Earthworks Farm in Mendocino, is an indica dominant cross of True OG and Doc’s OG.","Known for it’s powerful skunky and fuel aromas, this indica is wonderful at relaxing the body and mind, while helping combat nausea and chronic pain. Be sure to have a bag of chips nearby, as this indica is known to cause a case of the munchies!",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
Tuna Kush - Indica / Organic - BC WEED CO,https://ddd33q3967xhi.cloudfront.net/plPTY7ubG_8w42U77Fqdl28TCD4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fN-5NlfHVkbUlJo2tPtRubSMRHCQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f96yGLzVoRpCouzGPfcqd_Tuna%2bKush-min.jpg,"Known as one of the most potent strains available, Producing small dense nuggets, caked with resin glands.","Known as one of the most potent strains available, Producing small dense nuggets, caked with resin glands. Rich with potency and flavor expect notes of pungent skunk with a delicate sweetness intermixed. Good for night time smoking, pain relief and relaxation.",TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
Turbo OG ,https://ddd33q3967xhi.cloudfront.net/YwWgwx-ocI0GFp-Dvjae3VbSJGI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fI6ghvrq2i4rZ6fXK0-5lxtRW8_o%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fDxgLHlbeRjO7V36sZmBw_image.jpeg,SFV OG X Turbo Diesel,An amazing Sativa dominant hybrid great for day smoking. Light outside nodes very sweet when broken down. 15.7% THC,Hemp Hope Group,"The Hemp Hope Group is a Medical cannabis, Rec cannabis, and Industrial Hemp group of companies, investors, and workers operating nationwide to promote and expand the canna industry globally."
UK Cheese,https://ddd33q3967xhi.cloudfront.net/2qMrCYhqBNATiTWrgH9Wy5-ff28=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fuaKonzbQnQ2SP9icEBDz_BUaK6E%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fhyWLLkGbStulNrmWuj69_UK%2bcheddar.jpg,,"A flavorful, fruity strain indulging one’s palate in the pleasant aromas of childhood candy stores and soda shoppes, UK Cheese leaves the consumer holistically revived and ready for action, relaxation, or rest. A fantastically balanced phenotype of Skunk #1, it blends the best of both sativa and indica effects, granting cerebral serenity and calmness mixed with a physical feeling of bliss that beckons wellbeing without forcing couchlock, allowing enjoyment at any time of day. From first toke to last, the sweet inhale of this superb strain will transform into a deep, earthy exhale that exalts the quintessential qualities of cannabis consumption.

The gregarious node structure grants this plant with a bounty of beautiful blossoms bursting with heady trichomes. Frequently sporting gargantuan nugs coveted by cultivators, budtenders, and buyers alike, the dark, verdant buds and prominent auburn pistils belie a mauve hue hidden by its outer brilliance. Frosty outside and crystalline to the core, UK Cheese counts among the most prized strains for its potency, pungency, and balance of power.",Vodis USA,"Our acclaimed master growers know that the finest quality marijuana is nurtured through respect. That’s why our natural products are tenderly crafted, hand harvested - and a tribute to those who enabled this illustrious journey.

We take pride in what we do, so that in turn, you can indulge in a smooth, full-flavored experience."
UK Cheese 1 oz,https://ddd33q3967xhi.cloudfront.net/AMrEmoJg_QH6FZG843m2hGTcvaI=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fOrI_-bliJz2MQgzJlxg0L3lQqbk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fYI2fZEbnRgC3sXbHvoe2_cheeseleaf.jpg,"UK Cheese is a popular hybrid strain known for its potent, balanced effects and signature musty cheese smell","UK Cheese is a popular hybrid strain known for its potent, balanced effects and signature musty cheese smell. The flavor is also unique with notes of berries and spicy cheese (one that may just have to be tasted rather than described). This strain is also known as Exodus Cheese. UK Cheese became popular for its energetic, euphoric head effects combined with its impressive pain relief potential. Most users experience alert, sativa effects that allow for mental relaxation without sedation, but it may hasten bedtime for some. Effects tend to be felt in the head first, generally around the eyes, then spread throughout the entire body, producing muscle relaxation and even some tingly numbness. UK’s flowers are on the denser end of the scale and light green",Tetra Concentrates,"Quality, Compassionate Care

Our concentrates were established to provide quality treatment with compassion and convenience.  Our mission is to provide an alternative, natural way of healing without using industrialized pharmaceuticals."
