1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Kraken Black Pepper,https://ddd33q3967xhi.cloudfront.net/WDIFNmnnj1o2acpLv-b20es9bQE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f0_GtNEy7CDjpcHj221RSG80Hiog%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f6XurpXMmT1qqzIPRZLAl_kraken.jpg,"Experience: Body and mind effects, relaxing, chill, euphoric, strong, buzzed, fuzzy, happy","Crack open a fresh bag of awesomeness with our Kraken Black Pepper for a bold, peppery smoke that delivers the goods in both flavor and experience. Perfect for spicing up your next gathering, firing up a night out or cranking the tunes to ten.",Western Cultured,"Our promise is to continuously learn, grow and share our experience with our communities, establishing Western Cultured as a shining symbol of excellence within the Cannabis industry by delivering the finest consciously-crafted cannabis products, operating with responsibility and dispelling antiquated notions surrounding cannabis culture."
La De Da,https://ddd33q3967xhi.cloudfront.net/SeXCWTAdVbHyBGgTxPSr-l_BWRQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fzeyT4fgnh7SUTbtH0X8MQjWaDTo%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f97XNQosAT7mXj71c3DZ1_la%2bde%2bda.jpg,"Oo La La! Tangy, fruity, sweet flavors- think  potent Juicy Fruit. Not sleepy; calming, laid back,  happy, and creative high.","Oo La La! Tangy, fruity, sweet flavors- think potent Juicy Fruit. Not sleepy; calming, laid back, happy, and creative high.",Dream City,"Greetings from all of us at Dream City!

We are a Tier 3 Producer/Processor located in historic Port Townsend on the Olympic Peninsula. Our company has an established reputation for delivering premium cannabis to our consumers and the highest level of service in the industry. Our commitment to honesty, integrity and customer satisfaction has allowed us to add “consistent quality” to our reputation as well. We use only honest test results and are competitively priced.

Our product is grown in soil. We believe the flavor benefits outweigh the production benefits of soilless grown product. We use 100% climate controlled, state-of-the-art greenhouses that allow us to maximize our ability to produce premium cannabis. Our use of pesticides is focused on Integrated Pest Management (IPM), and minimal amounts of WSLCB-allowed pesticides.

Our signature purple packaging and unique labels allow for our product to visually stand out amongst other brands while our beautiful Galatea dances on the back of the package, a testament to our Port Townsend heritage. We are always emerging with new products and product strains. Our inventory/price list is regularly updated and available to our retailers through a live link. We encourage any of our retail partners to bring their team up to the site for tours of the facility with the goal of educating and inspiring fellow members of the cannabis community."
Lambsbread Packaged 1/8th,https://ddd33q3967xhi.cloudfront.net/dpnfmKbm6MUqafOkbta3DUV0V9E=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fDRr2t8ymuV0nJa6OAcxIQBxyUSY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fXyzqzaiDRn2GhW8w9O8i_Utopia_July_17_LOW_RES-50.jpg,Flavorful pre-packaged 1/8th with strong cheese and fruit aroma,"Lambsbread is a flavorful Jamaican land-race strain that is known to be Bob Marley's favorite. Typically testing between 20% - 25% THC, the effects are uplifting and motivating, inspiring creativity and inducing waves of euphoria. The unique and pungent aroma is remniscient of cheese and fruit with flowery notes. This sativa grows tall, sturdy branches with pointy flowers that finish bright green with colorful orange hairs.",Utopia,"Utopia is built on authenticity, transparency and quality above all else. Orignially developed as an exotic indoor flower brand, Utopia quickly garnered attention with the launch of the potent C. Banana strain (testing as high as 35% THC). Disheartened by the industry’s lack of quality, clean-tested cannabis, we set out to develop a branded alternative to the unlabeled, un-tested products that filled dispensary shelves. Our commitment to consumers has resulted in products focused on purity, higher business ethics and unparalleled quality. Today, Utopia can be found throughout CA and has award-winning indoor flowers, high cannabinoid / high terpene extracts and healthy edibles."
LAVA ROCKS,https://ddd33q3967xhi.cloudfront.net/JE-BeJT_2nbmUo6_Kj-2leO90iA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f9s1wT6021p23Pf5ABXL3v8n_ghA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f4a7W1h4sSZuiU1aJSyFf_LAva%2brocks.png,LAVA ROCKS,THE BEST NUGS LACED WITH TOP TIER EXTRACTS AND ROLLED IN KIEF.,THClear,"We are the industry leader in solventless distillate. We currently produce Disposable Pens, Cartridges, Honey Pots, Syringes, Edibles, Bath Salts, Joints, Shatter Sticks, THCA, Moon Rocks, Lava Rocks, Crumble, 50/50, and different types of battery kits!

For wholesale or product inquiries, please contact us at ezsupplycannabis@gmail.com."
Lavender,https://ddd33q3967xhi.cloudfront.net/cc_oSHwxp6_ELPg0O82vviglieo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fRBVgO0Tc23sb3OJzHq9V1TgPxUg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fdU79KM0gTiKLo5Ps1fMK_lavendar.jpg,"Lavender is built from strains from around the world. Tight, dense, crystal-filled nuggets that taste even better than they look.","Its a rumored quatra cross that has its origins from Super Skunk, Big Skunk Korean, and Afghani Hawaiian. (Afghani x Hawaiian x Super Skunk x South Asian Indica) Aroma:: wildflowers and white pepper with a spicy finish. Effects:: euphoric, muscle relaxing and munchie inducing.",Pioneer Nuggets,"Founded in December 2013, Pioneer Production and Processing LLC is a first of its kind Washington State licensed manufacturer of cannabis products.  Located in Arlington, where the pioneer trail ends... but the pioneer spirit has never left."
Lavender,https://ddd33q3967xhi.cloudfront.net/PBL3iL2OtAsJBt_qzspxP7KYbnM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f4FP6r7Vx4RZi7sh97p3iVEXlpoc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fVkaz8euQ8CR5Xi2NMqK4_lavendar.jpg,,,Dicot Farms,"Using all-organic cultivation methods, Dicot Farms is committed to providing the finest organically grown cannabis."
Legion Grown Flowers,https://ddd33q3967xhi.cloudfront.net/EpSnUjFY3HSzSRIGZjR6Dz2FTTg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fdSyhVjZOJ_wgxQ-Zpk2umid_u-A%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fwXAyvjnT8mjgnHwWccC5_Screen%2bShot%2b2017-08-24%2bat%2b1.47.20%2bPM.png,"Full in flavor and rich in potency, our carefully selected phenotypes are chosen from only the best genetics to grow our world class offerings.","Full in flavor and rich in potency, our carefully selected phenotypes are chosen from only the best genetics to grow our world class offerings. Our unparalleled grading process ensures a commitment that only the best flowers make it to our patients.",Legion of Bloom,The Legion of Bloom is a values driven company committed to providing the highest quality cannabis products possible. Our promise is to elevate health and well-being through sustainable and conscious cultivation and extraction.
Lemon Drop,https://ddd33q3967xhi.cloudfront.net/2XLKARs3JiGshYR72KWY-qN-qvs=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fPcIOsZQ3qEZrzLenDtMz_2It_tY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f1SRE3wz1Ts2EMLjjSylk_lemon%2bdrop.jpg,,,Red Frog Cannabis,Tier 3 Producer/Processor
Lemon Durban,https://ddd33q3967xhi.cloudfront.net/tadwU0oOGKCx8ByEeVRbZyeYxb0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2ft7rh5S26E0xD11isHqd5LK2WGCA%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fA3Ao8fLATdeZq1kZ6FeA_lemon%2bdurban_dry%2bflower_bedford%2bgrow-4.jpg,"Lemon Durban is an energizing, uplifting Sativa strain",Lemon Durban is a Sativa strain. With this flower patients may expect a mental uplift as well as enough physical relaxation for the boost of energy to be gentle and pleasant. Patients who suffer from anxiety should be cautious when trying this strain and start with a low dose.,Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Lemon Haze - Sativa / Organic - BC WEED CO,https://ddd33q3967xhi.cloudfront.net/sHBEgtZezSls528gvlgrJeczRaA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fnr_xFWAqJUBuZ4PT28iPzpPBtgQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fvKqaHFUfSYquuMHORl8G_Lemon%2bHaze.jpg,A great daytime flower that we find to be very uplifting and creative.,"Lemon Haze has been characterized as smelling of fresh peeled lemon slices with a similar taste. A great daytime flower that we find to be very uplifting and creative. Recommended for Smoking, Vaping and cooking.",TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
