1 Product Name,2 Product Image,3 Short Description,4 Product Description,5 Brand Name,6 Brand Description
Berner's Cookies ,https://ddd33q3967xhi.cloudfront.net/F41y-3nyfHLMpGtjsKi3oB_CwgY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3eVExvFpQyH9SbzDMb1GLu503jY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fTurCDyR5SmmGqLkvB1oz_bernerscooks1awatermark.jpg,Cookies Fam.,Connected Cannabis Co. Powered By Cookies. The creator of the Girls Scout Cookies,Connected Cannabis Co.,"Who We Are

We’re not jumping on the marijuana trend in this country. It’s catching up to us. We’ve been living this life for years, because we believe in doing what you want. In freedom of expression. In pursuing happiness, and helping out others along the way. 

So we provide the highest quality recreational and medicinal marijuana products you’ll find. How do we know this? Because our toughest critics are ourselves, and if it’s not something we love it’s not going on the shelves. Ask our budtenders to help find the perfect match for what you’re looking for, and keep doing you."
Berry White,https://ddd33q3967xhi.cloudfront.net/h8okRMWcGeqb71rdp9_hWUvset4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fXYFXiI9k_O7CDPkoZz9RwSoXQGo%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fuKGtTCbQTFGHH95pa7Vo_BERRY%2bWHITE.jpg,"A cross of Blueberry and White Widow, Berry White is a well-known sativa dom.","With its balanced effect that offers relief from stress and anxiety and a sense of euphoria, it’s no wonder this strain is almost as famous as its human counterpart in certain circles. This particular phenotype, grown by Guerilla Farms, offers a pungent and spicy aroma with a touch of citrus.​​",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
Big Sur Holy Orange,https://ddd33q3967xhi.cloudfront.net/5hNZY5VkdndAqRAMINPfImSO3yU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fi5G-AiNoCf39wDFGrN92BIuzcpo%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fubw9qWgSrCi8kfX2ThKE_HOLY%2bORANGE.jpg,"The infamous Big Sur Holy Orange, grown by Polykulture Cannyard in Mendocino, is a smooth and flavorful sativa hybrid.","Legend has it, this classic strain was developed by a Californian monk named Perry in the 1970's. A cross of Big Sur Holy Weed and Orange Tahoe, this flower has sweet and creamy orange aromas with subtle hints of pine and lemon. This hybrid has an inspiring, uplifting effect - making it the perfect flower to accompany you on your next hike through one of California's most beautiful coastal havens.",Flow Kana,"Flow Kana is a different kind of cannabis business. We want to change the way our patients think about cannabis and the world as a whole.

Our values are simple. Respect the land and the medicine that it produces. No contaminants, no fancy packaging, no overpriced storefront. We bring the best of the farm to our patients' doors."
Blackberry,https://ddd33q3967xhi.cloudfront.net/L7MQFuQc_BPa5hvDon3Rj5RvA3A=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fE_i8HPT4RCTdvCpSSCACvPjXSeg%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fpO41tyJQSSybdD4GGM9j_blackberry.jpg,,"Black Berry is one of the most famous strains in the cannabis scene for its balanced Sativa buzz and Indica relaxation. Across between a clone of Black Domina and Raspberry Cough, this Hybrid has a fuel aroma with a strong berry taste.",Dicot Farms,"Using all-organic cultivation methods, Dicot Farms is committed to providing the finest organically grown cannabis."
Blackberry Kush,https://ddd33q3967xhi.cloudfront.net/DRfGK6BPfKOSJlaimZNb7FJY-UA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f7sDGrLiVjXNZ962uQoZt0ekcHP8%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fsDPI9aRQseSjLwrJ0DT4_Blackberry-logo.jpg,,,SugarTop Buddery,"SugarTop Buddery is a Eugene, Oregon based producer, cultivating Top Grade Tasty Flower and their own signature line of Pre-Rolls: “The Bats”.  SugarTop is proudly releasing their new Stubby Bat Multipack and will have collaborative batches of shatter available in the future.  Founded by musician/artist brother/sister duo Jarrod and Anna Kaplan,  SugarTop is a community oriented business focusing on supporting arts, music and local causes."
Blackberry Kush,https://ddd33q3967xhi.cloudfront.net/TnLyy-ZPy72SEwYFa-F718vEQCg=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fiGVaUT2oOKdWtS9fFPD1klqb46w%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKN9AzR9TsOxst41l7MDG_blakbry.jpg,Sun grown and Certified Kind Organic,21.53% THC,GENESIS PHARMS,"Wholesaler, Producer, and Processor
541 505 8367

RSO PRODUCTS AVAILABLE NOW!
CBD/THC Whole Plant Concentrate 
Personal Massage Oil
Whole Plant Concentrate Vape Cartridge


We carry Sun grown and Organic Certified Kind Flowers. 
*SHISHKABERRY
*MASTER KUSH
*DURBAN POISON
*LEMON KUSH
*LEMON OG
*VIOLET DELIGHT
*GG4
*BLACKBERRY KUSH
*DEVILICIOUS 
*STARSHIP

MORE COMING SOON!"
Black Cherry Soda,https://ddd33q3967xhi.cloudfront.net/HiYwrcTWvmw_C_fZ_AleXUNHezQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fQjDDPhUH_WWvUcNmiWgxxygou6M%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fcVtx4lnQOGDIYrbl14XK_AA-%2bblack%2bcherry%2bsoda.jpg,"Sativa dominant Hybrid, unknown genetics","This years harvest resulted in a bright green flower lacking the dark coloration in the original phenotype. This fantastic strain has a deep black cherry aroma with earthy undertones. This THC potent and terpene rich strain provides a kaleidoscope of effects that leave the patient feeling happy, content, and relaxed. Wash your worries away for a bit and heal with this fruity treat and you won’t be disappointed.
THC: 23.9%
CBD: 0.05%",True Humboldt,"Humboldt is more than a place where great medicine is grown. It’s an icon, a legend, an idea, a philosophy, and, to True Humboldt, it’s even a mission. We believe cannabis can play a healing role in a patient’s life. Physically. Emotionally. Environmentally. Even spiritually. That’s why we’ve dedicated ourselves to offering the best cannabis and services available anywhere.

While we obsess about maintaining the world-renowned tradition of Humboldt’s superior quality, we also focused on breaking new ground in getting our excess medicine to patients that need it. By helping farmers and dispensaries smooth the reimbursement process, we’ve successfully developed a complete distribution network throughout the state.

We’re a growing network of farmers.
We’re run by a conscience, not a corporation. The founding members have lived in Humboldt for an average of 25 years. We raise our families in Humboldt, and we run our businesses throughout Humboldt County and in Arcata. We’re always interested in talking to like-minded farmers, so get in touch with us if you’d like to preserve the tradition of Humboldt quality and craft.

We work closely together.
By working together, we’re lowering the costs of production, establishing standards for superior consistency and quality control, competing in a competitive branded market, and preserving the heritage of Humboldt’s most notorious commodity.

We’re community-minded.
We’re not just a collective of farmers who share our accumulated knowledge and experience with each other. We also employ members of our community whenever possible and pay them living wages. We also work with local environmental engineers, lumber and construction companies, soil labs, nurseries, accountants, and more. Because we believe we’re all in it together.

We’re evolving.
Although we’ve been around for a while, we know reform is on its way and that we need to adapt. This requires vision and the ability to thrive in a new environment. We’re already leading by example, too. We are seeking to fully permit our farms and are actively pursuing compliance with county regulatory agencies.

We’re craftsmen.
Some craftsmen work with hammers and saws. We work with the earth, flowers, and sun. Each True Humboldt farmer is dedicated to carrying on the tradition of quality."
Black Indica - Indica / Organic - BC WEED,https://ddd33q3967xhi.cloudfront.net/apTKGVWrWXoOSZ410BYQNprlBq0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fqSrs-3GXoMbcy482MBHjX-YBqYk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fBtfJnYyuT7uVknyuV14a_Black%2bIndica.jpg,"Bc Weed Co's, Black Indica is one of the purest Indica strains available in the market today. You would completely enjoy the earthy aroma and sweet taste.","Black Indica is one of the purest Indica strains available in the market today. You would completely enjoy the earthy aroma and sweet taste. It is a very relaxing strain, great for after a long day. Due to its ability to ease and give relaxation, this strain has been used to treat mild to moderate pain and of course one of the best strains to offer to those who are having difficulties sleeping. Recommended for smoking and vaping.",TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
Black Kush,https://ddd33q3967xhi.cloudfront.net/Cj1XHfHThDilw2YUsG2yUjcjYeA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fkm8xjxKQxQ9ZP4eNGfX61Wq61Kk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fAeuasjv3T6687T4aHhEM_black%2bkush_dry%2bflower_bedford%2bgrow-10.jpg,Indica flower,"Black Kush is loaded with Beta Caryophyllene, Limonene, Myrcene and Terpinolene which gives way to uplifting and relaxing effects. This is a high potency Indica which aids inducing sleep, soothing muscles and mind.",Bedford Grow,"From seed to patient, Bedford Grow upholds itself to the highest standards in plant care and quality products to provide therapeutic healing for the patients of Illinois."
Black Russian,https://ddd33q3967xhi.cloudfront.net/xRk5HkQvLaab3ybiFzlQTOzKOaQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f6l1EdfPI8p_rEmOX-fwXulJ1RYs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ft9eBtFzoSv0uny0iKNI1_https%2b_s3.amazonaws.com_leafly-s3_products_photos_5qgR3g9mSpWXWs0tyCF4_IMG_0505.JPG,"За здоровье! This cocktail may calm, relax, and relieve anxiety. Enjoy the whispers of tropical fruit candy and hints of spice and anise. Nostrovia!","За здоровье! This cocktail may calm, relax, and relieve anxiety. Enjoy the whispers of tropical fruit candy and hints of spice and anise. Nostrovia!",Dream City,"Greetings from all of us at Dream City!

We are a Tier 3 Producer/Processor located in historic Port Townsend on the Olympic Peninsula. Our company has an established reputation for delivering premium cannabis to our consumers and the highest level of service in the industry. Our commitment to honesty, integrity and customer satisfaction has allowed us to add “consistent quality” to our reputation as well. We use only honest test results and are competitively priced.

Our product is grown in soil. We believe the flavor benefits outweigh the production benefits of soilless grown product. We use 100% climate controlled, state-of-the-art greenhouses that allow us to maximize our ability to produce premium cannabis. Our use of pesticides is focused on Integrated Pest Management (IPM), and minimal amounts of WSLCB-allowed pesticides.

Our signature purple packaging and unique labels allow for our product to visually stand out amongst other brands while our beautiful Galatea dances on the back of the package, a testament to our Port Townsend heritage. We are always emerging with new products and product strains. Our inventory/price list is regularly updated and available to our retailers through a live link. We encourage any of our retail partners to bring their team up to the site for tours of the facility with the goal of educating and inspiring fellow members of the cannabis community."
Black Tuna,https://ddd33q3967xhi.cloudfront.net/ROrvDmy7F1KDD4ieGDmdSKQtv1s=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fNTPmmCDlaa264AWcwDjqLBALsuQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f9xH2PnYlRO6ImwsBdsfv_Tilray-SquareT200Bag.jpg,A cross of Herojuana and Lamb's Bread.,"This strain is believed to originate from B.C. and the parents of this strain are Herojuana and Lamb's Bread. This strain is known to produce deep purple, almost black leaves. Top terpenes include caryophyllene, humulene and linalool.",Tilray,"Tilray is a global leader in medical cannabis research and production dedicated to providing safe, consistent and reliable therapy to patients. We are the only GMP certified medical cannabis producer currently supplying products to thousands of patients, physicians, pharmacies, hospitals, governments and researchers in Australia, Canada, the European Union and the Americas."
"BLCK Flower, Cannalope Haze",https://ddd33q3967xhi.cloudfront.net/ZbSPo0REvtnvSqpNynLwasdwIjU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fhpWAGI8Y06XFx0YkPalYJBmcmGk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fjmAnxCSXmUAriRJzxjJQ_BLCK_Cannalope%2bHaze.jpg,"Eighth of glass barrel, slow cured cannabis","BLCK is HUXTON's devotion to uncompromising quality. Our flower is small-batch, hand-selected before being hand-trimmed and slow-cured for 30 days in glass barrels. No one is transcending their premium genetics like HUXTON's BLCK. 

Available in eighth glass jars and half gram vape.",HUXTON,"HUXTON is devoted to complimenting your lifestyle. 

Our cannabis strains result from small-batch, top canopy, hand-treated grow facilities. Our innovation results from HUXTON being one of the first experience-based cannabis brands in the US. We understand our HUXTON tribe, and have continuously honed the journey from farm to dispensary with them in mind. Enjoy proudly. 

*We treat our products naturally from soil to packaging, and hold ourselves accountable to regular testing for ensured consistency and quality."
"BLCK Flower, Green Crack",https://ddd33q3967xhi.cloudfront.net/gOrcVQbMNwlYTQ35n0uWiWj9oSo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fcC4RZnGaT3pFETYjFAZokiPqKhY%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fFsFYaPKWQoCgFxHX1h6o_BLCK_Green%2bCrack.jpg,"Eighth of glass barrel, slow cured cannabis","BLCK is HUXTON's devotion to uncompromising quality. Our flower is small-batch, hand-selected before being hand-trimmed and slow-cured for 30 days in glass barrels. No one is transcending their premium genetics like HUXTON's BLCK. 

Available in eighth glass jars and half gram vape.",HUXTON,"HUXTON is devoted to complimenting your lifestyle. 

Our cannabis strains result from small-batch, top canopy, hand-treated grow facilities. Our innovation results from HUXTON being one of the first experience-based cannabis brands in the US. We understand our HUXTON tribe, and have continuously honed the journey from farm to dispensary with them in mind. Enjoy proudly. 

*We treat our products naturally from soil to packaging, and hold ourselves accountable to regular testing for ensured consistency and quality."
"BLCK Flower, Wonder Woman",https://ddd33q3967xhi.cloudfront.net/HwNb_xzHNXtD_hPvnORnCyvKTpo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fK1iUlcl0lZ8HbwwAm0O-a_Dle8c%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fWH3dBTKqRZuzQB9SAL6W_BLCK_Wonder%2bWoman.jpg,"Eighth of glass barrel, slow cured cannabis","BLCK is HUXTON's devotion to uncompromising quality. Our flower is small-batch, hand-selected before being hand-trimmed and slow-cured for 30 days in glass barrels. No one is transcending their premium genetics like HUXTON's BLCK. 

Available in eighth glass jars and half gram vape.",HUXTON,"HUXTON is devoted to complimenting your lifestyle. 

Our cannabis strains result from small-batch, top canopy, hand-treated grow facilities. Our innovation results from HUXTON being one of the first experience-based cannabis brands in the US. We understand our HUXTON tribe, and have continuously honed the journey from farm to dispensary with them in mind. Enjoy proudly. 

*We treat our products naturally from soil to packaging, and hold ourselves accountable to regular testing for ensured consistency and quality."
Blue Afghani - Indica / Organic - BC WEED CO,https://ddd33q3967xhi.cloudfront.net/us0MoEI3sLBFTwv2O0bnDH0UVis=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f44vJiHGILWJUVvekcp0i3RCnKNE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fYzyGMM5Sla3o2n8VrJD9_Afghani%2bBlue-min.jpg,A dense flower full of citrus and pine notes to taste.,"A wonderful bright green flower with rich orange hairs and an arousing sweet smell of blueberries. A dense flower full of citrus and pine notes to taste. Although an Indica, we find this flower to be quite motivating. Great strain for day or night time use.",TopLeaf Canada,"Here at TopLeaf.ca our team sources our products from only the top licensed producers on the west coast Canada. Cannabis Culture is a lifestyle choice, we believe you have the right to make that choice for yourself!"
